2026-02-04T08:03:00	collect.generate_metrics	INFO    	Calculating normalized variance explained
2026-02-04T08:03:00	collect.generate_metrics	INFO    	Calculating DSI between thresholded T2* F-statistic and optimal combination beta maps
2026-02-04T08:03:00	utils.dice        	WARNING 	7 of 23 components have empty maps, resulting in Dice values of 0. Please check your component table for dice columns with 0-values.
2026-02-04T08:03:00	collect.generate_metrics	INFO    	Calculating DSI between thresholded S0 F-statistic and optimal combination beta maps
2026-02-04T08:03:00	utils.dice        	WARNING 	8 of 23 components have empty maps, resulting in Dice values of 0. Please check your component table for dice columns with 0-values.
2026-02-04T08:03:00	collect.generate_metrics	INFO    	Calculating signal-noise t-statistics
2026-02-04T08:03:00	collect.generate_metrics	INFO    	Calculating external regressor fits. Fits all external nuisance regressors to a single model using an F statistic
2026-02-04T08:03:00	external.fit_regressors	INFO    	External regressors fit for nuisance includes detrending with 2 Legendre Polynomial regressors.
2026-02-04T08:03:00	external.fit_mixing_to_regressors	INFO    	Running fit_mixing_to_regressors for nuisance
2026-02-04T08:03:00	external.fit_mixing_to_regressors	INFO    	ICA matrix has 190 time points and 23 components
2026-02-04T08:03:00	external.build_fstat_regressor_models	INFO    	Size for base regressor model for nuisance: (190, 2)
2026-02-04T08:03:00	external.build_fstat_regressor_models	INFO    	Size for full regressor model for nuisance: (190, 28)
2026-02-04T08:03:00	external.build_fstat_regressor_models	INFO    	Regressors in full model for nuisance: ['baseline 0', 'baseline 1', 'cosine00', 'cosine01', 'cosine02', 'cosine03', 'cosine04', 'csf', 'csf_power2', 'framewise_displacement', 'rot_x', 'rot_x_power2', 'rot_y', 'rot_y_power2', 'rot_z', 'rot_z_power2', 'trans_x', 'trans_x_derivative1', 'trans_x_derivative1_power2', 'trans_x_power2', 'trans_y', 'trans_y_derivative1', 'trans_y_derivative1_power2', 'trans_y_power2', 'trans_z', 'trans_z_derivative1', 'trans_z_derivative1_power2', 'trans_z_power2']
2026-02-04T08:03:00	tedana.tedana_workflow	INFO    	Selecting components from ICA results
2026-02-04T08:03:00	tedica.automatic_selection	INFO    	Performing ICA component selection with tree: code/tedana_decision_tree.json
2026-02-04T08:03:00	selection_nodes.manual_classify	INFO    	Step 0: manual_classify: Set all to unclassified 
2026-02-04T08:03:00	selection_utils.comptable_classification_changer	INFO    	Step 0: No components fit criterion False to change classification
2026-02-04T08:03:00	selection_utils.log_decision_tree_step	INFO    	Step 0: manual_classify applied to 23 components. 23 True -> unclassified. 0 False -> nochange.
2026-02-04T08:03:00	selection_nodes.manual_classify	INFO    	Step 0: manual_classify component classification tags are cleared
2026-02-04T08:03:00	selection_utils.log_classification_counts	INFO    	Step 0: Total component classifications: 23 unclassified
2026-02-04T08:03:00	selection_nodes.dec_left_op_right	INFO    	Step 1: left_op_right: rejected if rho>kappa, else nochange
2026-02-04T08:03:00	selection_utils.log_decision_tree_step	INFO    	Step 1: left_op_right applied to 23 components. 5 True -> rejected. 18 False -> nochange.
2026-02-04T08:03:00	selection_utils.log_classification_counts	INFO    	Step 1: Total component classifications: 5 rejected, 18 unclassified
2026-02-04T08:03:00	selection_nodes.dec_left_op_right	INFO    	Step 2: left_op_right: rejected if ['countsigFS0>countsigFT2 & countsigFT2>0'], else nochange
2026-02-04T08:03:00	selection_utils.log_decision_tree_step	INFO    	Step 2: left_op_right applied to 23 components. 2 True -> rejected. 21 False -> nochange.
2026-02-04T08:03:00	selection_utils.log_classification_counts	INFO    	Step 2: Total component classifications: 7 rejected, 16 unclassified
2026-02-04T08:03:00	selection_nodes.calc_median 	INFO    	Step 3: calc_median: Median(median_varex)
2026-02-04T08:03:00	selection_utils.log_decision_tree_step	INFO    	Step 3: calc_median calculated: median_varex=2.998236879813092
2026-02-04T08:03:00	selection_utils.log_classification_counts	INFO    	Step 3: Total component classifications: 7 rejected, 16 unclassified
2026-02-04T08:03:00	selection_nodes.dec_left_op_right	INFO    	Step 4: left_op_right: rejected if ['dice_FS0>dice_FT2 & variance explained>3.0'], else nochange
2026-02-04T08:03:00	selection_utils.log_decision_tree_step	INFO    	Step 4: left_op_right applied to 23 components. 2 True -> rejected. 21 False -> nochange.
2026-02-04T08:03:00	selection_utils.log_classification_counts	INFO    	Step 4: Total component classifications: 8 rejected, 15 unclassified
2026-02-04T08:03:00	selection_nodes.dec_left_op_right	INFO    	Step 5: left_op_right: rejected if ['0>signal-noise_t & variance explained>3.0'], else nochange
2026-02-04T08:03:00	selection_utils.log_decision_tree_step	INFO    	Step 5: left_op_right applied to 23 components. 4 True -> rejected. 19 False -> nochange.
2026-02-04T08:03:00	selection_utils.log_classification_counts	INFO    	Step 5: Total component classifications: 9 rejected, 14 unclassified
2026-02-04T08:03:00	selection_nodes.calc_kappa_elbow	INFO    	Step 6: calc_kappa_elbow: Calc Kappa Elbow
2026-02-04T08:03:00	selection_utils.kappa_elbow_kundu	INFO    	Calculating kappa elbow based on min of all and nonsig components.
2026-02-04T08:03:00	selection_utils.log_decision_tree_step	INFO    	Step 6: calc_kappa_elbow calculated: kappa_elbow_kundu=38.139331614578374, kappa_allcomps_elbow=38.139331614578374, kappa_nonsig_elbow=38.139331614578374, varex_upper_p=3.584296062918728
2026-02-04T08:03:00	selection_utils.log_classification_counts	INFO    	Step 6: Total component classifications: 9 rejected, 14 unclassified
2026-02-04T08:03:00	selection_nodes.calc_rho_elbow	INFO    	Step 7: calc_rho_elbow: Calc Rho Elbow
2026-02-04T08:03:00	selection_utils.log_decision_tree_step	INFO    	Step 7: calc_rho_elbow calculated: rho_elbow_liberal=24.302553316571217, rho_allcomps_elbow=24.302553316571217, rho_unclassified_elbow=21.184693993450885, elbow_f05=18.512820512820497
2026-02-04T08:03:00	selection_utils.log_classification_counts	INFO    	Step 7: Total component classifications: 9 rejected, 14 unclassified
2026-02-04T08:03:00	selection_nodes.dec_left_op_right	INFO    	Step 8: left_op_right: provisionalaccept if kappa>=38.14, else provisionalreject
2026-02-04T08:03:00	selection_utils.log_decision_tree_step	INFO    	Step 8: left_op_right applied to 14 components. 6 True -> provisionalaccept. 8 False -> provisionalreject.
2026-02-04T08:03:00	selection_utils.log_classification_counts	INFO    	Step 8: Total component classifications: 6 provisionalaccept, 8 provisionalreject, 9 rejected
2026-02-04T08:03:00	selection_nodes.dec_left_op_right	INFO    	Step 9: left_op_right: provisionalreject if rho>24.3, else nochange
2026-02-04T08:03:00	selection_utils.comptable_classification_changer	INFO    	Step 9: No components fit criterion True to change classification
2026-02-04T08:03:00	selection_utils.log_decision_tree_step	INFO    	Step 9: left_op_right applied to 14 components. 0 True -> provisionalreject. 14 False -> nochange.
2026-02-04T08:03:00	selection_utils.log_classification_counts	INFO    	Step 9: Total component classifications: 6 provisionalaccept, 8 provisionalreject, 9 rejected
2026-02-04T08:03:00	selection_nodes.dec_left_op_right	INFO    	Step 10: left_op_right: provisionalaccept if ['kappa>2*rho & kappa>38.14'], else nochange
2026-02-04T08:03:00	selection_nodes.dec_left_op_right	INFO    	Step 10: left_op_right If kappa>elbow and kappa>2*rho accept even if rho>elbow
2026-02-04T08:03:00	selection_utils.comptable_classification_changer	INFO    	Step 10: No components fit criterion True to change classification
2026-02-04T08:03:00	selection_utils.log_decision_tree_step	INFO    	Step 10: left_op_right applied to 8 components. 0 True -> provisionalaccept. 8 False -> nochange.
2026-02-04T08:03:00	selection_utils.log_classification_counts	INFO    	Step 10: Total component classifications: 6 provisionalaccept, 8 provisionalreject, 9 rejected
2026-02-04T08:03:00	selection_nodes.dec_left_op_right	INFO    	Step 11: left_op_right: rejected if ['pval nuisance model<0.05 & R2stat nuisance model>0.5'], else nochange
2026-02-04T08:03:00	selection_nodes.dec_left_op_right	INFO    	Step 11: left_op_right If external regressors fit with p<0.05 and model R2>0.5 of the variance, then reject.
2026-02-04T08:03:00	selection_utils.log_decision_tree_step	INFO    	Step 11: left_op_right applied to 23 components. 7 True -> rejected. 16 False -> nochange.
2026-02-04T08:03:00	selection_utils.log_classification_counts	INFO    	Step 11: Total component classifications: 6 provisionalaccept, 4 provisionalreject, 13 rejected
2026-02-04T08:03:00	selection_nodes.dec_variance_lessthan_thresholds	INFO    	Step 12: variance_lt_thresholds: accepted if variance explained<0.1. All variance<1.0, else nochange
2026-02-04T08:03:00	selection_utils.comptable_classification_changer	INFO    	Step 12: No components fit criterion True to change classification
2026-02-04T08:03:00	selection_utils.log_decision_tree_step	INFO    	Step 12: variance_lt_thresholds applied to 4 components. 0 True -> accepted. 4 False -> nochange.
2026-02-04T08:03:00	selection_utils.log_classification_counts	INFO    	Step 12: Total component classifications: 6 provisionalaccept, 4 provisionalreject, 13 rejected
2026-02-04T08:03:00	selection_nodes.manual_classify	INFO    	Step 13: manual_classify: Set provisionalaccept to accepted 
2026-02-04T08:03:00	selection_utils.comptable_classification_changer	INFO    	Step 13: No components fit criterion False to change classification
2026-02-04T08:03:00	selection_utils.log_decision_tree_step	INFO    	Step 13: manual_classify applied to 6 components. 6 True -> accepted. 0 False -> nochange.
2026-02-04T08:03:00	selection_utils.log_classification_counts	INFO    	Step 13: Total component classifications: 6 accepted, 4 provisionalreject, 13 rejected
2026-02-04T08:03:00	selection_nodes.manual_classify	INFO    	Step 14: manual_classify: Set ['provisionalreject', 'unclassified'] to rejected 
2026-02-04T08:03:00	selection_utils.comptable_classification_changer	INFO    	Step 14: No components fit criterion False to change classification
2026-02-04T08:03:00	selection_utils.log_decision_tree_step	INFO    	Step 14: manual_classify applied to 4 components. 4 True -> rejected. 0 False -> nochange.
2026-02-04T08:03:00	selection_utils.log_classification_counts	INFO    	Step 14: Total component classifications: 6 accepted, 17 rejected
2026-02-04T08:03:05	io.denoise_ts  	INFO    	Variance explained by decomposition: 29.05%
2026-02-04T08:03:13	io.write_split_ts	INFO    	Writing denoised time series: /lustre10/scratch/bpinsard/emotion-videos.tedana/sub-06/ses-003/func/sub-06_ses-003_task-emotion_run-02_desc-denoised_bold.nii.gz
2026-02-04T08:03:15	io.writeresults	INFO    	Writing full ICA coefficient feature set: /lustre10/scratch/bpinsard/emotion-videos.tedana/sub-06/ses-003/func/sub-06_ses-003_task-emotion_run-02_desc-ICA_components.nii.gz
2026-02-04T08:03:15	io.writeresults	INFO    	Writing denoised ICA coefficient feature set: /lustre10/scratch/bpinsard/emotion-videos.tedana/sub-06/ses-003/func/sub-06_ses-003_task-emotion_run-02_desc-ICAAccepted_components.nii.gz
2026-02-04T08:03:17	io.writeresults	INFO    	Writing Z-normalized spatial component maps: /lustre10/scratch/bpinsard/emotion-videos.tedana/sub-06/ses-003/func/sub-06_ses-003_task-emotion_run-02_desc-ICAAccepted_stat-z_components.nii.gz
2026-02-04T08:03:17	tedana.tedana_workflow	INFO    	Making figures folder with static component maps and timecourse plots.
2026-02-04T08:03:18	io.denoise_ts  	INFO    	Variance explained by decomposition: 29.05%
2026-02-04T08:04:02	tedana.tedana_workflow	INFO    	Generating dynamic report
2026-02-04T08:04:03	html_report._update_template_bokeh	INFO    	Checking for adaptive mask: sub-06_ses-003_task-emotion_run-02_adaptive_mask.svg, exists: True
2026-02-04T08:04:03	html_report._update_template_bokeh	INFO    	T2* files exist: True
2026-02-04T08:04:03	html_report._update_template_bokeh	INFO    	S0 files exist: True
2026-02-04T08:04:03	html_report._update_template_bokeh	INFO    	RMSE files exist: True
2026-02-04T08:04:03	html_report._update_template_bokeh	INFO    	External regressors exist: True
2026-02-04T08:04:03	tedana.tedana_workflow	INFO    	Workflow completed
2026-02-04T08:04:03	utils.log_newsletter_info	INFO    	Don't forget to subscribe to the tedana newsletter for updates! This is a very low volume email list.
2026-02-04T08:04:03	utils.log_newsletter_info	INFO    	https://groups.google.com/g/tedana-newsletter
